Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1217086834.73,1302521008.40,1382352941.18,1540616246.50,1731092436.97,2053221288.52,2126050420.17,1746806039.49,1666910166.29,1962051319.26,2215029450.38,2417107708.25,2112292944.64,2465492957.75,2894409937.89,2810106382.98,2765254237.29,3189428571.43,3662478184.99,4020227920.23,4445228215.77,4222441614.97,4035994397.76,4057275042.83,4412279843.44,4504342149.43,5727602644.71,5074829931.97,5197840979.13,5251764264.27,5889174825.49,6596546195.65,6413901601.83,5966255778.12,5444560669.46,6465137614.68,6934984709.48,6891308593.75,7480968858.13,7719354838.71,4983024408.15,5314909953.93,6166330136.29,7632406552.84,8881368538.08,10744675209.90,20440893017.16,24827844949.60,28678701891.10,26048108185.05,32197272797.20,39337314809.94,41270954737.25,62823043706.47,54782847752.54,49406568432.67,56165172898.87,60406382898.52,67299280679.56,68337537815.77,70043199813.69,77594279054.88,
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4335186016.84,4961400439.32,5213047711.43,5895278024.09,6669673257.12,7689154053.36,8591517943.60,9275600800.36,10090675902.54,11615657031.24,13139863636.36,14591750000.00,16885511363.64,22347848101.27,25351306818.18,28525876726.89,31152835820.90,36176234967.62,44270204081.63,54481876724.93,56829664268.59,52346506765.07,54617989795.92,49428873839.01,48020024183.80,47820851221.32,56379593476.14,65652750377.45,76261277924.57,79169043222.83,97891092003.44,105143232379.88,116224672863.78,108809059155.77,116601801966.29,136878365936.17,145861612400.91,143157600149.76,144428172489.34,142588875293.75,130457756628.44,136309295225.34,154564203586.95,202370140236.27,240963562236.13,247875422204.41,273546728473.07,318902829550.73,355908689477.45,331308500253.27,297124961971.50,282995942006.56,242029307133.41,238907690051.13,235458133124.61,195683527003.38,193148146586.93,199844406013.53,212049447242.11,205257014892.50,188925995936.81,214873879833.65,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,69520026.67,88570952.87,106101175.66,140153748.24,169918948.63,211194305.70,240780413.56,282269373.00,355989047.26,420642463.41,476055288.42,435746974.76,402405069.37,416183706.94,379371608.44,412876071.12,603015696.45,787392365.83,898611007.95,929796722.39,1018970364.86,1016493394.83,1037921836.95,927219728.87,1005879948.43,1208946165.93,1197509786.68,1072147778.03,1149862702.96,1131561595.14,1068030829.76,1086172922.57,1169138789.31,1558753434.43,1822486688.59,1849805732.96,2013099482.07,2249811708.95,2499107510.64,2529948329.57,2503156060.53,2684467375.71,2609667673.72,2684952726.88,2842048997.77,2499115623.00,2707146783.13,2851610655.92,3055791340.70,2994332323.75,3076015346.75,,
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,71494495.19,88322386.30,102244362.22,110900457.04,115651918.89,125435590.00,131803552.22,145533310.74,167728455.19,187589522.59,215009569.63,236357523.70,267327642.22,278098762.96,300757888.89,310160444.44,309812185.19,325111814.81,342172518.52,366911444.44,392190592.59,445903592.59,482009370.37,520044370.37,520444185.19,540336925.93,591018407.41,599118592.59,695555555.56,698700666.67,758683592.59,825976037.04,771275555.56,771013259.26,778655925.93,799882259.26,842620111.11,911500000.00,997007407.41,1061640740.74,1125681481.48,1166511111.11,1213485185.19,1043414814.81,1122807407.41,
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394000000.00,3569000000.00,3869000000.00,4213000000.00,4238000000.00,4397000000.00,4658000000.00,4828000000.00,4949000000.00,4984000000.00,5265000000.00,5399000000.00,5610000000.00,5799000000.00,5901000000.00,6013000000.00,6056000000.00,6366000000.00,5886000000.00,6123000000.00,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900.00,1076699900.00,1143600000.00,1262800000.00,1299099900.00,1331399900.00,1390700000.00,1453500000.00,1610500000.00,1715399900.00,1904000000.00,1984800000.00,2101300000.00,2569200100.00,3161499900.00,3645900000.00,4365300200.00,5480500200.00,6070600200.00,6902600200.00,7878700000.00,8607500300.00,8716999700.00,9050000400.00,9470000100.00,9721652086.96,7231963515.98,7084399840.00,7841602824.43,8410724360.80,7650125217.35,9406097735.09,10440842165.32,11399942453.06,12983235568.23,14655404433.28,15674835615.31,17790026221.61,19395491992.99,18318412251.36,19288827158.90,18405203853.10,20444205991.03,21576351798.91,23577286226.64,26783543667.06,29744368110.91,33567868322.63,38503862830.69,37125943564.99,40676432028.59,46876114650.50,49593961141.75,52996540703.59,57852399963.79,62186186575.74,66053725049.01,71654134378.53,73328024537.18,77170421167.51,77625486978.26,85985752107.47,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1995186720.75,2041538039.58,2384295982.38,2432029433.83,2666750685.85,3015058138.93,3284620543.23,3279096606.21,3383092827.59,3693710532.91,3868968301.92,3783700461.64,3588375476.76,3461282543.13,2995361140.63,2829435956.52,2950198648.95,3446441698.01,3635458132.65,2937071767.26,4220019242.75,6281917655.90,6964179193.84,6716904568.76,6853467857.61,6785137172.77,7638045254.43,8376613843.27,8778473614.55,8794202443.67,8595955581.22,10324668266.59,11857030336.53,13442861443.75,14177835816.28,16091817842.23,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,78733594.84,78540057.14,87702828.57,89374237.29,98775328.95,108985740.16,112386489.01,114971207.21,122666858.79,118537875.13,110653830.72,154731969.70,165523634.50,163577538.33,138478900.63,143856253.13,130225018.75,173836362.01,164458120.32,213143016.45,243961995.51,257150374.07,226313443.75,236880821.66,235620043.50,253966922.28,270419779.42,268550998.22,206457544.50,224446663.80,371095510.05,392621385.89,417806667.08,477458598.71,532062927.38,587029054.44,592365688.05,696910810.92,868154708.52,830126469.99,849878424.23,1099818651.98,989271229.64,1046087417.97,1054915645.20,1048229629.42,1179004941.23,1350177127.55,1504630120.99,1439638443.38,1431758242.90,1638517533.17,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170215248.21,185848451.26,194948375.43,175756868.69,194773376.89,213235294.12,228705882.35,250176470.59,229750000.00,249300000.00,267800000.00,282050000.00,285380952.38,307047619.05,433954545.45,494791666.67,454440000.00,449880000.00,507080000.00,530440000.00,603200000.00,570357107.14,482000000.00,489333333.33,437631605.26,453488372.09,504651139.53,354591846.94,413799990.00,379779389.71,396582263.29,348533094.81,373573141.49,454101382.49,540874934.20,621626785.92,705406001.42,749138009.56,717530683.17,694754988.26,712667896.73,712167575.62,726131434.72,743064076.79,787814379.18,824880550.34,2379818382.99,2730971150.01,3025187923.59,3165663152.73,3432913073.24,3691384317.52,4063089191.88,4167800259.21,4127659492.02,4279840193.70,4482697336.56,4748174334.14,4787636237.24,5173760191.85,5471256594.72,8044498800.96,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200.00,271066000.00,281896800.00,294883400.00,325281200.00,353251800.00,368948600.00,369124200.00,367968800.00,391820400.00,331200000.00,362800000.00,372000000.00,466800000.00,565400000.00,681400000.00,879000000.00,947000000.00,974200000.00,1080600000.00,1383800000.00,1479400000.00,1474200000.00,1623600000.00,1816200000.00,2009400000.00,2318000000.00,2047200000.00,2613926800.00,2736243800.00,3096289800.00,3473540601.82,2257121668.19,1878248741.05,2167564194.73,2813313278.81,2907514522.93,3338938830.02,3723909226.87,4153736347.44,6813577558.18,6331961555.41,6058134466.75,4826827577.09,6036959914.72,7184064657.30,7518107786.51,9522763153.81,10485225353.18,11597014807.35,11859315078.79,13008754110.81,13708926466.27,14902474090.62,15139264670.42,14833154471.75,13987693738.92,15035560372.64,16455034352.77,14785839382.90,14508218017.40,20944392615.08,
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000.00,356200000.00,387750000.00,410200000.00,457000000.00,508650000.00,549950000.00,598100000.00,646800000.00,668000050.00,723000000.00,731000000.00,802999950.00,912499950.00,1034500000.00,1124000000.00,1347999950.00,1669499950.00,3097242093.20,3544281976.30,3968160046.00,4043894878.60,4266503525.60,4476697184.85,4915311846.50,5278120712.50,5677828959.00,6190521241.50,5902717091.42,5432344901.72,4923009551.56,4648668478.57,4943700431.07,4926728932.95,4642280682.14,5347445005.21,5215028986.49,5737099650.19,6366340265.88,6414520529.62,7186650135.44,7651174661.43,7858235333.48,8230387552.23,8869311410.95,9757034456.76,10917481688.47,12361257680.56,13881701033.65,14587496229.18,15839344591.98,17710315006.00,18528601901.32,18499710127.84,19756494434.70,20979767785.21,21717622071.38,23136232229.61,24067778953.84,25089976946.77,23827840809.70,28488668301.64,
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.69,1383681651.14,1612346412.26,1935298266.45,2206466461.26,2435078534.03,2489845016.65,2692474989.13,2716964388.42,3189740055.14,3800766535.62,4476001946.01,5710107420.14,8030117555.62,9388663645.76,10048022369.91,12876366008.81,15719433719.43,18315007365.97,22526035940.59,28861759209.02,31055409443.04,32291306281.82,29907091339.54,33511383985.67,35699543050.78,41075570591.93,50622571586.11,59707404560.59,68790369107.30,76928290841.87,88959620135.89,104272278634.73,120353947980.76,135812069768.65,144652912433.10,159717233621.66,177352785419.98,168886163221.57,165768095391.56,171668164082.56,169403241524.34,166349228737.39,161384522525.30,169099768875.19,181570082162.19,193536265094.36,211597405593.87,219279678430.16,214046415026.19,228637697575.04,248513617677.29,262629441493.48,275696879834.97,291459356985.34,309383627028.56,320858250776.19,341273289534.47,361731070995.73,363052489184.40,344932192028.05,369176400967.43,
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34753569692.92,38730585922.22,40124916940.59,43166678735.22,46425677734.14,46658755151.60,47296952928.76,48706787306.26,49073380173.72,47218405892.43,53749989092.02,67608919144.37,85285062818.01,104120820258.67,113211158292.94,115715618613.05,140186716681.43,158325614580.63,131069255620.57,132175349953.71,141942264554.48,128814279315.13,135684315697.71,141033843265.67,125174166987.37,128609822750.04,143112196040.33,160564628963.71,163988594921.90,157182045260.23,181848022233.89,
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,248434096.97,253885656.33,284916516.16,340061650.12,434267936.91,523694949.37,628893310.40,621225962.15,474399471.62,414709311.35,526704545.45,670251136.36,839652164.06,1154440252.97,1515190595.30,1406875081.33,1669488389.97,2208509076.28,2511826196.01,2853435053.89,3381419251.29,3492997010.05,3206626644.54,2765950335.71,2864441387.41,2984052356.55,3989622739.28,5520318404.64,6106635816.25,5672569449.07,6468736355.56,6909730288.17,7080981738.06,6218581531.64,6389460342.79,7123633418.20,7426082270.68,7569672925.34,8503693098.62,8982047589.49,9025660361.76,8234846804.61,9318395054.86,11429333037.84,13825302535.77,16852963067.05,17465318552.29,21652505596.75,18074622987.02,13154414219.21,13751161917.74,15221622925.93,14751508133.54,16125060515.31,17867662177.89,17517210519.09,20793168030.95,24728285177.46,26264127686.61,24826102119.64,21694674809.93,25602419210.34,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876.18,39232435784.04,42161481858.08,48421923459.12,56480289940.99,59554854575.81,45865462034.29,50134942204.00,53085455870.67,58447995017.33,62422483054.67,67350988021.39,71463193831.01,85515269585.40,99525899116.05,98472796456.88,102717164466.40,121487322475.91,137300295313.30,152991653793.77,186325345086.66,193490610029.79,200715145363.15,218262273406.97,212158234167.31,232511877841.70,248985994040.59,279033584092.22,296588994812.35,296042354984.88,320979026420.04,270105341879.23,288208430383.96,279296022987.92,327275583539.56,360281952716.80,392897054348.07,415867753863.87,421351477504.74,458820417337.81,468394937262.37,485441014538.64,514937948870.08,607699285433.87,709148514804.66,820381595512.90,940259888792.14,1216735441524.86,1198895582137.51,1341886602798.69,1675615335600.56,1823049927772.05,1827637859506.25,1856722121394.42,2039127446299.30,2103587813812.75,2294797980509.01,2651472946375.05,2702929718960.46,2831552222519.99,2667687951796.50,3176295065497.24,
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756644.97,7076465295.27,8337423312.88,9150684931.51,9333536359.74,10997590361.45,16273253012.05,25802409638.55,30463855421.69,37269156626.51,45808915662.65,51455719100.27,51400186379.19,72482337370.86,85518233450.18,90158449307.26,81052283404.22,84853699994.57,85289491746.84,79954072569.46,75929617576.23,84300174475.80,94451427898.01,106140727356.68,116621996217.13,128026966579.96,158006700301.53,176892143931.51,202132028723.12,227369679374.97,215748998609.64,95445547872.72,140001351215.46,165021012077.81,160446947784.91,195660611165.18,234772463823.81,256836875295.45,285868618224.02,364570514304.85,432216737774.86,510228634992.26,539580085612.40,755094160363.07,892969107923.09,917869910105.75,912524136718.02,890814755233.23,860854235065.08,931877364177.74,1015618742565.81,1042271531011.99,1119099868265.25,1058688935454.78,1186092991320.04,
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134389.90,4426949094.84,4693566416.48,4928628018.39,5379845647.70,6197319929.04,6789938671.75,7555383690.16,8623172959.90,9743089607.50,10976245153.59,13731801564.09,17153463263.11,27081698249.51,46209092072.14,51776222349.89,68055295080.75,80600122701.96,77994316621.48,90391877325.93,94362275580.02,100499312749.92,125948756439.49,156365156618.24,162276728619.52,180183629599.68,209094561833.48,134009995923.17,123057861333.91,120496362916.27,124813263926.23,,,63743623232.01,71841461172.60,96419225743.67,120403931885.44,113919163421.16,110276913362.51,113848450088.35,109591707802.22,126878750295.94,128626917503.72,153544751395.43,190043433964.84,226452138291.54,266298911661.14,349881601458.56,412336172446.85,416397025729.36,486807615326.15,626133114526.81,644035510447.90,492775565649.56,460382791826.34,408212918053.94,457954614142.54,486630146443.62,331682036227.96,283746685180.34,239735571102.50,359713152725.06,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1684121534.58,1831700364.04,1954634836.18,1978437692.52,2340521142.54,,,,2896947633.72,3008120974.52,3281713805.66,3865346534.65,4113848002.40,5134367778.14,11516762614.29,13458516762.61,17754825601.08,19838130714.53,23762275651.88,37816457839.49,52569000000.00,37823000000.00,42382333333.33,40712903225.81,46938387096.77,48425161290.32,47264516129.03,56774193548.39,62684516129.03,65831935483.87,180408064516.13,407796349.66,553671957.67,1031944881.13,3991349282.76,12894029888.11,10433698621.34,20764857056.38,20617405044.24,36881601583.82,48364250943.91,36176430128.81,32928454672.42,21921569478.82,36627901762.06,49954890353.26,65140147197.12,88837055195.26,131614433712.25,111657581662.35,138516722649.57,185749664444.44,218002481737.69,234637675128.65,228415656174.96,166774109673.73,166602488747.89,187217660050.68,227367469034.03,233636097800.34,184369797315.44,207889333724.14,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1939329775.44,2088012282.36,2260349684.09,2430843768.45,2766608945.87,2945704143.00,3104034393.23,3343636773.37,3278584478.33,3787077343.73,4395995086.00,5098250287.47,6318060582.22,7481173065.79,7896860614.99,9483808362.37,9453756014.72,11248340431.38,14647996073.69,18319334300.45,21747855640.07,20670190138.17,21474752962.22,20766047763.53,20106648454.84,21270013325.56,28714571852.48,33920518492.51,37772896220.76,39238392677.75,49305632408.49,49787501584.48,55918538121.40,52417477613.68,57097656065.96,69139823232.32,75790786290.32,82856648758.36,90199410115.51,98893958262.64,100207610429.91,109346669229.70,128596035288.40,164670771259.60,194372115041.07,211876989655.91,232180617162.28,270079279419.50,275447471451.06,236443115853.70,221913560882.37,239003132208.13,225628699652.99,238340859896.94,259170903647.54,291775166506.89,299091127524.51,336377500160.55,385736680797.12,399321701632.43,425852281928.12,504182603275.54,
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914762873.69,1023005862.78,1180968165.41,1382605389.32,1567402513.70,1563667799.62,1659131243.74,1947332921.75,2328658227.85,2822358473.17,3032400000.00,3422651333.95,4466100440.18,5928420955.88,5487083657.89,5920177688.50,6566098381.67,6690725118.48,7000748788.49,7708834951.46,7085288006.11,6846691871.46,6979581724.58,7491969312.88,7315388052.08,,,
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2598500000.00,3138500000.00,2510000000.00,2992333333.33,3405333333.33,3663333333.33,3980000000.00,4030000000.00,4619000000.00,5329333333.33,,,,,,,,,,,,,,,,,,,,,,,,,,104892955202.07,114505860826.52,118859377862.82,120056692192.31,120922937410.92,136035771711.67,134635822098.58,125060622862.93,131299915899.96,139973148371.26,147083996033.60,158670456932.54,184052121662.08,220531065217.39,211970040942.96,238364092298.02,266791854430.90,262282344091.85,297732778479.13,314330061977.26,303414276832.04,322102790386.84,358245427458.54,376691526553.28,402470513619.15,413267669231.52,488526545878.89,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344.19,44842760293.19,50383891898.99,57710743059.83,63175417019.01,67978153850.52,73654870011.28,81133120065.42,87942231678.35,97085082807.38,113395315985.13,124672365792.76,145260039840.64,175492055795.42,199564489431.38,227695851126.93,224717278436.85,257596313364.06,315058323066.39,393677161500.82,477256775943.93,430702851303.02,427272645669.29,443042373788.88,437887689001.54,452217492140.76,640386352773.09,805713128174.49,891608957155.61,928661332204.35,1181222653522.95,1246220156079.29,1320161644933.23,1064958075550.63,1099216688280.50,1174662070605.02,1312426527795.21,1241879604365.62,1270052525928.40,1252446659833.79,1146676894209.73,1168023426056.38,1276769338449.30,1577621707050.51,1806542968545.56,1858217147203.73,1949551719389.64,2213102482751.46,2408655348718.59,2199928804118.63,2136099955236.67,2294994296589.50,2086957656821.60,2141924094298.56,2162009615996.54,1836637711060.55,1877071687633.78,1961796197354.36,2091932426266.98,2011302198827.45,1896755301518.14,2107702842669.73,
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699050678.99,748028839.42,777712445.75,826690466.19,897931401.37,972140557.19,1096738065.24,1148025407.35,1083883355.33,1191287651.51,1404776071.04,1539865513.93,1875048859.93,1905917553.19,2375096249.04,2860411285.89,2966010229.90,3249697393.03,2644449232.29,2425033998.19,2679409453.24,2979061412.37,3293533288.42,3619294120.69,2373566957.49,2100223149.71,2754566176.20,3286987551.72,3828310734.98,4404970058.84,4592224067.37,4106199176.29,3535460089.81,5440064773.17,5452564385.43,6577523824.70,7393883554.78,8400033894.00,8787195622.44,8887061866.89,9005064474.93,9194717836.00,9719017925.93,9430230564.47,10174664853.95,11243868485.74,11930171468.38,12799593017.71,13709402085.32,12120460872.80,13220556882.70,14444655299.88,14807086889.21,14264202737.31,13899228824.22,14188935947.57,14077109396.86,14808989993.32,15730793852.79,15830768549.89,13812425036.59,14657586937.07,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,44307342950.40,53508617739.38,60723018683.73,69498131797.33,81749006381.51,90950278257.78,105628070343.11,123781880217.60,146601072685.51,172204199480.89,212609187919.44,240151807460.24,318031297492.35,432082670450.72,479625998613.41,521541905673.25,586161858999.67,721411786536.81,1013612173518.84,1055012119526.33,1105385973763.87,1218988935129.81,1134518001884.56,1243323592058.83,1318381627003.76,1398892744820.69,2078953333673.55,2532808573157.03,3071683013178.91,3054914166263.18,3132817652848.04,3584420077100.84,3908809463463.86,4454143876947.21,4998797547740.97,5545563663889.70,4923391533851.63,4492448605638.94,4098362709531.24,4635982224063.88,4968359075956.59,4374711694090.87,4182846045873.61,4519561645253.53,4893116005656.56,4831467035389.80,4601663122649.92,4579750920354.81,5106679115127.30,5289493117993.89,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5037835383110.97,5123318151510.62,5040107754084.11,4940877780755.33,
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,599831979.84,658078969.48,631755810.70,561187342.48,698963875.67,639596751.61,678241388.97,788574628.96,943700547.78,1197454206.77,1363039399.62,1708433734.94,2096568478.59,2602421465.97,3271728271.73,3910372608.26,4384382566.59,4681134751.77,4920407601.21,4966710013.00,4993917891.54,6401428571.43,6755391432.79,6277317659.63,4221197354.68,4160162724.12,4344250257.01,5310973815.83,5606003752.35,6236295978.25,6727597031.96,6927503526.09,7245839210.16,7912270803.95,8149929478.14,8460789844.85,8975599435.83,9582510578.28,10195627644.57,11411706629.06,12588998589.56,15056981664.32,17110437235.54,22657662394.96,24537876123.69,27133804244.37,29524149164.90,31634561670.44,34454440180.66,36847643587.24,38587017944.34,39892551148.83,41608435921.79,43370860549.13,44993992365.13,44182298291.82,45744271658.91,
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932729102.74,24923076923.08,24917355371.90,23409260879.94,21250792886.11,20374302652.38,21035368250.89,22165932062.97,22135254836.00,16870821839.76,18291994909.00,22152694161.89,24636593223.35,30833699702.76,43151647002.61,57123671733.90,81003884545.41,104849886825.58,133441612246.80,115308661142.93,148047348240.64,192626507971.58,207998568865.79,236634552078.10,221415572819.50,184388432148.72,137278320084.17,166805800595.70,179339994859.38,181667190075.54,171082379532.99,197112255360.61,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,791265458.82,792959472.14,868111400.01,926589348.57,998759333.64,997919319.98,1164519673.20,1232559505.92,1353295457.53,1458379415.40,1603447357.25,1778391289.19,2107279157.38,2508998457.41,2969942180.35,3259344935.77,3474542392.03,4494378855.33,5303734882.53,6234390975.27,7265315331.62,6854491453.90,6431579357.55,5979198463.79,6191437070.61,6135034338.12,7239126717.16,7970820530.61,8355380879.13,8283114648.25,8572359162.74,8151479004.21,8209129171.74,5751789915.05,7148145375.79,9046326059.99,12045858436.24,13115773737.57,14093998843.73,12896013576.73,12705357103.01,12986007425.88,13147743910.72,14904517649.85,16095337093.84,18737897744.79,25825524820.81,31958195182.24,35895153327.85,42347217912.92,45405587556.73,46869457318.25,56396706005.94,61671425370.02,68285768554.47,70120413328.78,74815121314.94,82035800868.19,92202956320.53,100379713697.42,100666542665.72,110347079517.36,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,14295279.54,15278632.48,18936526.95,31710657.73,85637174.37,55081816.99,41109617.50,38748059.44,45210026.32,42620165.44,42131632.89,43668122.27,40572066.13,37837837.84,42123738.48,32125148.40,31417112.30,35709284.41,44534729.28,44282777.16,42931855.44,47515189.28,47737955.35,46919624.64,54832577.86,56338028.17,66515376.79,67537479.59,65334841.06,69032258.06,67254174.40,63101272.37,72196457.68,90231856.80,102367039.27,112133944.25,110234939.76,132671742.95,141042610.30,132419903.29,155299761.51,180665807.12,189630151.17,184550782.00,177862267.89,170291037.49,178509812.67,188192060.09,196230573.82,177935349.32,180911843.64,207031250.00,
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,3958824424.00,2417638423.22,2814626210.10,3988476878.76,3459032883.02,3120870870.87,3929018943.02,4855833210.11,6119284294.23,7678720155.47,9005023183.93,9903499927.99,10862327878.03,13876531432.01,19544094741.27,21784297520.66,29902479338.84,38446487603.31,51972107438.02,66946900826.45,65398646757.65,72933350953.70,78358866334.74,87760360941.02,97510235986.00,101296177099.38,116836802995.07,147948259722.58,199590823957.24,246927292765.02,283367525714.93,330648530715.21,355525267405.37,392666101884.96,463617399962.66,566583427334.14,610169556840.08,569754543829.96,383330931042.36,497512659612.05,576178114168.49,547658231279.87,627246081417.00,702717332012.99,793175007858.07,934901071332.98,1053216909887.56,1172614086539.86,1047339010225.25,943941876218.74,1144066965324.49,1253223044718.99,1278427634342.59,1370795199976.18,1484318219633.63,1465773245547.15,1500111596236.37,1623901496835.79,1724845615629.26,1651422932447.77,1644312831906.17,1810955871380.98,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181776768.71,5015894692.97,5344014317.91,6341737193.76,6163785172.81,6735731172.80,7074657898.23,6295820481.53,6682832632.28,7180813375.51,7878508502.60,7899879086.43,7716925356.13,9412034299.23,
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,2097451694.20,2391486978.44,2441893027.16,2663119574.35,2769532343.88,2873984878.19,3880370401.57,4451200972.94,5408293998.65,13004774556.62,12024138275.86,13131668946.65,14135729588.28,15500908760.45,24746019536.90,28638550499.45,25056672166.43,21577977770.06,20869434305.32,21697297872.34,21442619680.85,17903681693.05,22365734481.52,20692472759.86,24312117767.19,18427777777.78,11008793176.22,19858555214.72,23941391390.73,24848483838.38,27191353887.40,31493319973.28,30355093966.37,25939960629.92,30123850197.11,37712842242.50,34887512226.93,38137545245.15,47876510067.11,59439090600.61,80798630136.99,101548931771.19,114639690358.90,147395089285.71,105963168867.27,115419399860.43,154068115942.03,174070382279.39,174161142454.16,162631412508.78,114567298105.68,109419728566.70,120707435542.37,138182400493.59,136196760180.98,105960225688.15,,
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675000000.00,2569444444.44,2316562500.00,2028295454.55,1681006993.01,1661018518.52,1827570586.17,1767864035.72,1645963749.83,1249061487.01,1369688498.07,1525116370.28,1605643104.73,1919008090.50,2211534585.00,2460248026.18,2834168889.42,3802566170.82,5139957784.91,4690062255.12,4794357795.07,6197766118.60,6605139933.41,7335027591.92,7468096566.71,6678178340.45,6813092065.84,7702934800.13,8271108638.40,8871026074.20,7780874536.66,8543423502.61,
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142805.71,2366666615.56,1776842041.05,1087273103.70,598961269.30,714046821.09,865559856.16,1028087972.31,1127806944.62,1327748654.66,1543606345.12,1763536304.54,1873671550.35,1747011857.33,1280177838.72,1454430642.49,1731198022.45,1768619058.35,1758176653.08,2023324407.30,2366398119.88,2735558726.26,3455031447.60,4223152219.24,5446434031.69,5836138127.07,7131773632.71,8750107401.58,10192848926.26,11983252611.27,13279248478.82,14426381187.09,15912495368.87,17071162084.41,18141651381.39,18740559554.16,18981800705.08,18827148509.58,
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789128636.62,5975248851.45,6527926445.68,7166275467.65,7533788133.56,7958852838.93,8362398701.59,9557031605.28,11771975156.81,14435700533.37,17003459863.10,21570076498.62,31054350977.98,35854274228.91,26410909090.91,23956163076.56,27474380566.27,28169902669.38,30204783461.85,31386896487.04,27263090547.06,28083597512.48,30483806017.83,34429023435.02,34343961072.82,34601740323.34,39853501579.82,
